id,f_index,f_slice,f_sub,f_for,f_unaryop,f_exec,f_invert,f_dictcomp,f_param,f_bitxor,f_add,f_notin,f_call,f_comprehension,f_isnot,f_print,f_ellipsis,f_subscript,f_bitor,f_tryexcept,f_store,f_raise,f_break,f_return,f_gte,f_assert,f_tuple,f_repr,f_or,f_excepthandler,f_bitand,f_floordiv,f_arguments,f_tryfinally,f_generatorexp,f_not,f_uadd,f_delete,f_with,f_ifexp,f_mult,f_mod,f_boolop,f_rshift,f_name,f_binop,f_expr,f_setcomp,f_augassign,f_list,f_classdef,f_yield,f_set,f_while,f_continue,f_del,f_str,f_usub,f_div,f_assign,f_functiondef,f_lambda,f_and,f_extslice,f_compare,f_gt,f_keyword,f_in,f_noteq,f_attribute,f_is,f_global,f_lt,f_module,f_num,f_lte,f_pass,f_dict,f_if,f_eq,f_listcomp,f_lshift,f_pow,f_loc,expr
24,-0.0012,-0.5000085,-8.85E-05,-0.000729,-0.000275,-0.5,-0.5000005,-0.500001,-0.0032065,-0.5000005,-0.0004235,-8.15E-05,-0.002416,-9.95E-05,-7.90E-05,-0.00037,-0.5000055,-0.0006325,-0.500001,-0.0001805,-0.00148,-0.0002175,-2.05E-05,-0.0008645,-2.35E-05,-0.5000055,-0.000597,-0.5000015,-0.0001435,-0.0001595,-0.0001915,-0.5000005,-0.0014225,-0.5000025,-0.500002,-0.0006835,-0.5000005,-4.35E-05,-0.500001,-0.5000015,-0.000115,-0.0015165,-0.000336,-0.500001,-0.002473,-0.001351,-0.4759435,-0.500006,-0.000139,-0.000512,-0.4968825,-0.500002,-0.500003,-4.65E-05,-0.5000025,-3.65E-05,-0.004804,-0.500001,-0.500003,-0.001361,-0.00115,-0.0001005,-0.000106,-0.5,-0.0009735,-5.30E-05,-0.0013035,-0.00034,-0.000108,-0.0057815,-0.0001345,-0.500001,-8.45E-05,-0.0004615,-0.0019605,-1.35E-05,-0.0003755,-0.0004045,-0.001358,-0.000399,-0.0001045,-0.5000015,-0.500002,-917.5,3
25,-0.0019215,-0.000528,-0.5000145,-0.000648,-0.0003345,-0.500001,-0.5000005,-0.500001,-0.002564,-0.5000005,-0.000886,-0.0003105,-0.0018985,-0.500009,-0.5000045,-0.0001915,-0.5000055,-0.0045895,-0.500001,-0.0001805,-0.0020165,-0.497948,-0.500001,-0.0008645,-0.5000015,-0.5000055,-0.0010125,-0.5000015,-0.0001435,-0.0002065,-0.5000015,-0.5000005,-0.000959,-0.5000025,-0.500002,-0.0003535,-0.5000005,-0.500002,-0.500001,-0.5000015,-0.500005,-0.0008445,-0.000281,-0.500001,-0.0089445,-0.001359,-0.0027545,-0.500006,-0.000138,-0.0011515,-0.000732,-0.500002,-0.500003,-0.500002,-5.05E-05,-0.500002,-0.0071715,-0.500001,-0.500003,-0.0028625,-0.000982,-0.500004,-0.00019,-0.5,-0.001208,-0.0002335,-0.0033725,-0.00034,-0.4985245,-0.0057815,-8.60E-05,-0.500001,-0.50001,-0.000826,-0.003282,-0.5000015,-0.0002075,-0.001459,-0.0009475,-0.000399,-0.500009,-0.5000015,-0.500002,-258,3
26,-0.486087,-0.4982455,-8.85E-05,-0.000326,-0.0003345,-0.5,-0.5000005,-0.500001,-0.0014405,-0.5000005,-0.004486,-0.4992475,-0.00372,-0.000142,-0.0003835,-0.4933935,-0.5000055,-0.484352,-0.500001,-0.0001805,-0.002492,-0.000224,-4.30E-05,-0.0008565,-2.90E-05,-0.5000055,-0.0008395,-0.5000015,-0.0001445,-0.0002065,-0.5000015,-0.5000005,-0.0012115,-0.5000025,-2.15E-05,-0.0003535,-0.5000005,-0.500002,-0.0001345,-0.5000015,-0.0001415,-0.000429,-0.000201,-0.500001,-0.0089445,-0.001978,-0.00195,-0.500006,-0.001377,-0.000543,-0.0005145,-0.500002,-6.50E-05,-4.65E-05,-0.0001045,-0.500002,-0.0071715,-0.500001,-0.500003,-0.0017625,-0.0013015,-5.10E-05,-0.00019,-0.5,-0.4894765,-0.0006435,-0.0033725,-0.0001505,-0.4985245,-0.004838,-0.000229,-0.49951,-3.30E-05,-0.5003635,-0.003282,-3.15E-05,-0.0001075,-0.0004045,-0.0019735,-0.0020125,-0.500009,-0.5000015,-0.500002,-258,3
27,-0.000463,-0.5000085,-0.5000145,-0.0013635,-0.5000295,-0.500001,-0.5000005,-0.500001,-0.0039225,-0.5000005,-0.5000815,-0.5000075,-0.0025135,-0.500009,-0.5000045,-0.4933935,-0.5000055,-0.001217,-0.500001,-0.500012,-0.00365,-0.5000145,-0.4992395,-0.0008845,-0.5000015,-0.5000055,-0.5002025,-0.5000015,-0.500015,-0.500012,-0.5000015,-0.5000005,-0.0012645,-0.5000025,-0.500002,-0.5000295,-0.5000005,-0.500002,-0.500001,-0.5000015,-0.4979685,-0.0015165,-0.5000305,-0.500001,-0.0089445,-0.001351,-0.0016645,-0.500006,-0.500015,-0.00092,-0.000414,-0.500002,-0.500003,-0.4988535,-0.5000025,-0.500002,-0.005297,-0.500001,-0.500003,-0.464116,-0.0013015,-0.500004,-0.5000165,-0.5,-0.4894765,-0.498555,-0.500045,-0.5000295,-0.5000165,-0.523445,-0.500013,-0.500001,-0.50001,-0.495816,-0.0066835,-0.5000015,-0.5000205,-0.500078,-0.488161,-0.4941465,-0.500009,-0.5000015,-0.500002,-28.25,3
28,-0.000779,-0.000141,-8.85E-05,-0.0003805,-0.000242,-0.500001,-0.5000005,-0.500001,-0.0016075,-0.5000005,-0.001415,-7.50E-05,-0.0018985,-0.0001565,-0.49897,-0.001517,-0.5000055,-0.0006325,-0.500001,-0.000173,-0.0020165,-0.0001605,-5.10E-05,-0.00072,-0.5000015,-0.0007925,-0.000597,-0.5000015,-9.60E-05,-0.000152,-0.5000015,-0.5000005,-0.0014225,-3.30E-05,-0.500002,-0.0001985,-0.5000005,-3.15E-05,-5.65E-05,-2.20E-05,-9.15E-05,-0.0008445,-0.0001635,-0.500001,-0.005428,-0.001351,-0.004016,-0.500006,-0.000464,-0.000543,-0.000414,-3.80E-05,-0.500003,-0.500002,-2.75E-05,-3.65E-05,-0.008982,-6.50E-06,-2.70E-05,-0.0013225,-0.00115,-2.80E-05,-0.00019,-0.5,-0.001208,-0.0001035,-0.0018995,-0.0001745,-0.000108,-0.0037635,-0.000141,-6.50E-06,-8.45E-05,-0.000826,-0.002139,-0.5000015,-0.000125,-0.0003105,-0.0019735,-0.0020125,-0.0009835,-0.5000015,-0.500002,-1781,1
29,-0.003713,-0.000315,-0.001108,-0.4955765,-0.000275,-0.500001,-0.5000005,-0.500001,-0.0039225,-0.5000005,-0.000886,-0.5000075,-0.0034845,-0.500009,-0.0001225,-0.0029655,-0.5000055,-0.0045895,-0.500001,-0.500012,-0.002532,-0.5000145,-0.4992395,-0.00072,-0.5000015,-0.5000055,-0.001528,-0.5000015,-9.60E-05,-0.500012,-0.5000015,-0.5000005,-0.0014225,-0.5000025,-0.500002,-0.000278,-0.5000005,-0.500002,-0.500001,-0.5000015,-0.500005,-0.000418,-0.4975795,-0.500001,-0.014188,-0.001351,-0.0016645,-0.500006,-0.500015,-0.000259,-0.5000325,-0.500002,-0.500003,-0.500002,-0.5000025,-0.500002,-0.016613,-0.500001,-0.000204,-0.0028625,-0.00115,-0.0002495,-0.498495,-0.5,-0.4894765,-0.498555,-0.0033725,-0.498007,-0.5000165,-0.0105195,-0.500013,-0.500001,-0.498777,-0.0003025,-0.003282,-0.5000015,-0.5000205,-0.001123,-0.0019735,-0.0006065,-0.500009,-0.5000015,-0.500002,-40.75,2
30,-0.0020675,-0.5000085,-0.5000145,-0.000243,-0.0003915,-0.500001,-0.5000005,-0.500001,-0.0014405,-0.5000005,-0.0004235,-0.5000075,-0.0018985,-0.500009,-7.90E-05,-0.500002,-0.5000055,-0.002433,-0.500001,-0.000732,-0.00365,-0.000224,-0.500001,-0.0008015,-2.90E-05,-0.5000055,-0.000597,-0.5000015,-0.000153,-0.0009345,-0.5000015,-0.5000005,-0.0007895,-0.5000025,-0.500002,-0.000354,-0.5000005,-0.0001245,-0.001203,-0.5000015,-6.00E-05,-0.000498,-0.0003615,-0.500001,-0.0042265,-0.000751,-0.004016,-0.500006,-0.500015,-0.000259,-0.4968825,-0.500002,-0.500003,-0.500002,-0.5000025,-0.0001245,-0.004543,-2.55E-05,-0.000225,-0.464116,-0.0006415,-0.500004,-0.000248,-0.5,-0.5013515,-0.0001035,-0.0051115,-0.000237,-0.5000165,-0.428084,-0.500013,-0.500001,-3.30E-05,-0.0015485,-0.0012495,-0.5000015,-0.4988365,-0.000338,-0.5018205,-0.0006735,-0.500009,-0.5000015,-0.500002,-300.5,2
31,-0.5007345,-0.5000085,-0.5000145,-0.5000375,-0.5000295,-0.500001,-0.5000005,-0.500001,-0.502377,-0.5000005,-0.5000815,-0.5000075,-0.526964,-0.500009,-0.5000045,-0.500002,-0.5000055,-0.5008275,-0.500001,-0.500012,-0.519656,-0.5000145,-0.500001,-0.500213,-0.5000015,-0.5000055,-0.5002025,-0.5000015,-0.500015,-0.500012,-0.5000015,-0.5000005,-0.5025125,-0.5000025,-0.500002,-0.5000295,-0.5000005,-0.500002,-0.500001,-0.5000015,-0.500005,-0.5000185,-0.5000305,-0.500001,-0.6158395,-0.500657,-0.505498,-0.500006,-0.500015,-0.5001585,-0.5000325,-0.500002,-0.500003,-0.500002,-0.5000025,-0.500002,-0.519221,-0.500001,-0.500003,-0.515802,-0.5024635,-0.500004,-0.5000165,-0.5,-0.5013515,-0.50001,-0.500045,-0.5000295,-0.5000165,-0.523445,-0.500013,-0.500001,-0.50001,-0.5003635,-0.5033355,-0.5000015,-0.5000205,-0.500078,-0.5018205,-0.500209,-0.500009,-0.5000015,-0.500002,-22.75,3
32,-0.0012,-0.000528,-0.000262,-0.000281,-0.497352,-0.500001,-0.5,-0.500001,-0.0016075,-2.05E-05,-0.00449,-0.000117,-0.0025135,-0.0001,-0.0001225,-0.0001265,-0.5000055,-0.001386,-0.0003715,-0.0001515,-0.0020165,-0.497948,-9.10E-05,-0.0008645,-0.000111,-0.0001765,-0.000597,-0.5000015,-0.49888,-0.000133,-0.4995485,-0.5000005,-0.000959,-1.55E-05,-0.500002,-0.4974515,-1.25E-05,-2.95E-05,-8.00E-05,-4.55E-05,-0.0001415,-0.0004155,-0.4975795,-0.000328,-0.005428,-0.001978,-0.0016645,-0.500006,-0.001377,-0.000543,-0.0002235,-3.80E-05,-0.500003,-0.000623,-2.75E-05,-2.70E-05,-0.008982,-1.40E-05,-5.70E-05,-0.0013225,-0.000982,-2.80E-05,-0.498495,-0.5,-0.002213,-0.0002335,-0.0013005,-0.0001505,-0.000667,-0.004838,-0.000229,-1.20E-05,-0.0005975,-0.5003635,-0.003282,-0.499603,-7.75E-05,-0.0003105,-0.488161,-0.0020125,-7.85E-05,-4.30E-05,-0.500002,-10421.5,2
33,-0.0020675,-0.0001375,-0.000105,-0.0003805,-0.000242,-0.5,-0.5,-0.500001,-0.479652,-0.5000005,-0.000491,-7.50E-05,-0.002416,-0.000189,-0.49897,-0.500002,-0.5000055,-0.002433,-0.000137,-0.000732,-0.00148,-0.0006095,-9.10E-05,-0.0015045,-2.35E-05,-5.05E-05,-0.0012055,-0.5000015,-0.0001445,-0.0009345,-2.25E-05,-1.65E-05,-0.0014225,-1.70E-05,-0.000111,-0.0001985,-0.5000005,-3.35E-05,-0.500001,-0.5000015,-9.15E-05,-0.0008445,-0.0004915,-0.500001,-0.005428,-0.001351,-0.004016,-0.500006,-0.000195,-0.000477,-0.000732,-0.000119,-0.500003,-0.000623,-0.0001045,-0.0001245,-0.0045875,-9.50E-06,-1.70E-05,-0.001335,-0.00115,-0.0002495,-0.0002745,-0.5,-0.001208,-8.05E-05,-0.0013005,-0.0001505,-7.00E-05,-0.0057815,-0.4988425,-1.20E-05,-3.30E-05,-0.0002025,-0.0019605,-1.35E-05,-7.75E-05,-0.0003105,-0.0019735,-0.0004915,-6.15E-05,-0.5000015,-0.500002,-1781,3
34,-0.0012585,-0.00018,-8.00E-05,-0.0003805,-0.000275,-0.500001,-0.5,-0.500001,-0.0032065,-0.5000005,-0.000886,-8.15E-05,-0.00372,-0.000145,-0.5000045,-0.0001525,-0.5000055,-0.002433,-0.500001,-0.0001805,-0.00365,-0.0001605,-0.500001,-0.0008645,-2.90E-05,-0.5000055,-0.000597,-0.5000015,-9.60E-05,-0.0001595,-0.5000015,-0.5000005,-0.0010495,-0.5000025,-0.500002,-0.0006835,-0.5000005,-0.500002,-0.500001,-0.5000015,-0.500005,-0.0004145,-0.000201,-0.500001,-0.3363195,-0.001351,-0.0016645,-0.500006,-0.00016,-0.0029875,-0.0002235,-0.500002,-0.500003,-0.500002,-0.5000025,-0.500002,-0.0045875,-0.500001,-0.500003,-0.005693,-0.000982,-0.4989905,-0.000141,-0.5,-0.0009105,-8.05E-05,-0.483489,-0.000237,-6.85E-05,-0.0057815,-0.000141,-0.500001,-8.45E-05,-0.5003635,-0.5033355,-0.5000015,-8.00E-05,-0.0004045,-0.0006895,-0.000586,-0.0001455,-0.5000015,-0.500002,-106.75,3
35,-0.001776,-0.0001375,-0.000262,-0.0003805,-0.0003345,-0.5,-0.5000005,-0.500001,-0.0022865,-0.5000005,-0.0004905,-0.000117,-0.0025135,-0.0010765,-0.000108,-0.0001265,-0.5000055,-0.0016745,-1.50E-05,-0.0001515,-0.005971,-0.000193,-2.05E-05,-0.0008845,-3.30E-05,-5.05E-05,-0.002871,-0.5000015,-0.0001435,-0.000133,-3.85E-05,-2.05E-05,-0.0012115,-0.5000025,-0.000111,-0.0003535,-0.5000005,-4.35E-05,-0.500001,-0.5000015,-0.000436,-0.000418,-0.000336,-4.00E-06,-0.014188,-0.0007475,-0.001955,-0.500006,-0.000195,-0.4923595,-0.0005145,-7.65E-05,-0.500003,-6.45E-05,-4.70E-05,-3.65E-05,-0.008982,-9.50E-05,-0.0011915,-0.0040895,-0.001128,-5.10E-05,-0.000202,-0.0001765,-0.0005375,-8.35E-05,-0.0013035,-0.0001405,-6.35E-05,-0.0105195,-0.0001175,-4.70E-05,-0.0001215,-0.0001595,-0.4659625,-3.15E-05,-0.0001075,-0.001123,-0.00116,-0.0003445,-0.0001715,-3.00E-06,-0.000283,13876,2
36,-0.0020675,-9.50E-05,-0.5000145,-0.000243,-0.0006915,-0.500001,-0.5000005,-0.500001,-0.0032065,-0.5000005,-0.4902105,-0.5000075,-0.0018985,-0.49798,-0.5000045,-0.500002,-0.5000055,-0.002433,-0.500001,-0.0001515,-0.002492,-0.5000145,-0.500001,-0.491733,-0.5000015,-0.5000055,-0.0010125,-0.5000015,-0.49888,-0.0001685,-0.5000015,-0.5000005,-0.002206,-0.5000025,-0.500002,-0.0006835,-0.5000005,-0.500002,-0.500001,-0.498937,-0.500005,-0.0004145,-0.0004915,-0.500001,-0.0089445,-0.4859205,-0.002317,-0.500006,-0.500015,-0.0011515,-0.4968825,-0.500002,-0.500003,-0.500002,-0.5000025,-0.500002,-0.0071715,-0.500001,-0.500003,-0.0017625,-0.0021945,-0.500004,-0.5000165,-0.5,-0.0016245,-0.50001,-0.001181,-0.5000295,-0.5000165,-0.0057815,-0.500013,-0.500001,-0.50001,-0.0002025,-0.5033355,-0.5000015,-0.0002075,-0.001123,-0.00116,-0.000531,-0.4982495,-0.5000015,-0.500002,-40.75,2
37,-0.0012585,-0.4982455,-0.0002015,-0.4955765,-0.497352,-0.500001,-0.5,-0.500001,-0.0016615,-0.5000005,-0.000886,-0.5000075,-0.0034845,-0.49798,-0.0001195,-0.0029655,-0.5000055,-0.0008915,-0.500001,-0.000173,-0.003867,-0.5000145,-0.500001,-0.0008565,-0.5000015,-0.0007925,-0.0010215,-0.5000015,-0.000121,-0.000152,-0.5000015,-0.5000005,-0.000959,-0.5000025,-0.0001175,-0.4974515,-0.5000005,-0.499595,-0.0004675,-0.5000015,-0.0001175,-0.0004145,-0.0001635,-0.500001,-0.3363195,-0.001351,-0.00195,-0.500006,-0.000138,-0.000259,-0.0005145,-0.500002,-0.500003,-0.500002,-0.000287,-0.4995645,-0.008982,-0.500001,-0.000225,-0.001361,-0.0013015,-0.0003995,-0.000141,-0.0002645,-0.0009105,-0.50001,-0.001181,-0.000136,-0.5000165,-0.0037635,-0.0001345,-0.500001,-0.50001,-0.000176,-0.0022785,-0.5000015,-9.90E-05,-0.500078,-0.0009475,-0.000531,-0.4982495,-0.5000015,-0.500002,-106.75,3
38,-0.0019215,-0.000141,-0.5000145,-0.000415,-0.0003345,-0.500001,-0.5000005,-0.500001,-0.001282,-0.5000005,-0.000767,-0.5000075,-0.002416,-0.000145,-0.0003835,-0.0001915,-0.5000055,-0.0019965,-4.70E-05,-0.000732,-0.00148,-0.000181,-0.500001,-0.0015045,-0.5000015,-0.5000055,-0.002871,-0.5000015,-0.000153,-0.0009345,-0.5000015,-0.5000005,-0.0010495,-3.30E-05,-0.0001165,-0.0003535,-0.5000005,-6.25E-05,-8.00E-05,-0.5000015,-0.500005,-0.000418,-0.0002675,-0.500001,-0.014188,-0.0014745,-0.002317,-0.500006,-0.000138,-0.0029875,-0.4968825,-0.500002,-0.500003,-6.05E-05,-0.0001275,-6.70E-05,-0.016613,-0.500001,-0.500003,-0.001656,-0.0011035,-7.45E-05,-0.00019,-0.5,-0.0008895,-8.35E-05,-0.0051115,-0.498007,-7.00E-05,-0.004838,-0.00016,-0.500001,-0.50001,-0.000826,-0.0019605,-0.5000015,-0.000125,-0.494747,-0.0008265,-0.0004915,-6.15E-05,-0.5000015,-0.500002,-258,3
39,-0.0019215,-0.4982455,-0.001108,-0.000326,-0.000226,-1.90E-05,-0.5,-0.500001,-0.001282,-0.5000005,-0.004486,-3.75E-05,-0.0025135,-0.000145,-7.90E-05,-0.001517,-0.5000055,-0.0045895,-0.500001,-0.000173,-0.0020165,-0.000224,-7.55E-05,-0.0008845,-0.000111,-0.0037515,-0.002871,-0.5000015,-8.75E-05,-0.000152,-0.5000015,-0.5000005,-0.0012115,-1.55E-05,-0.500002,-0.0002355,-0.5000005,-0.500002,-0.500001,-0.5000015,-0.0009715,-0.000429,-0.000201,-0.500001,-0.003992,-0.004287,-0.001955,-0.500006,-0.000464,-0.00092,-0.000339,-0.500002,-0.500003,-0.000623,-0.0001045,-0.500002,-0.0033635,-9.50E-05,-5.70E-05,-0.001656,-0.0013015,-5.10E-05,-0.0002745,-0.5,-0.4894765,-0.0002335,-0.0018995,-0.0006195,-0.000108,-0.004442,-0.000149,-0.49951,-0.0005975,-0.0001595,-0.011085,-3.15E-05,-9.90E-05,-0.0007485,-0.001358,-0.4941465,-0.0001455,-0.5000015,-0.500002,-917.5,3
40,-0.000779,-0.0001565,-0.0002015,-0.0003805,-0.000242,-0.500001,-0.5000005,-0.500001,-0.479652,-0.5000005,-0.000886,-4.05E-05,-0.0025135,-0.000142,-0.0001225,-0.0003465,-0.5000055,-0.001386,-0.4993395,-0.000296,-0.0015245,-0.0001605,-5.10E-05,-0.0005735,-2.90E-05,-0.5000055,-0.000597,-0.5000015,-6.85E-05,-0.0001595,-0.0001915,-0.5000005,-0.0014225,-1.70E-05,-0.500002,-0.0001985,-0.5000005,-0.0001245,-0.500001,-0.5000015,-0.0001175,-0.0004145,-0.0001635,-2.45E-05,-0.005428,-0.001351,-0.4759435,-0.500006,-0.000464,-0.000543,-0.000277,-0.500002,-0.500003,-0.0001685,-3.75E-05,-0.0001245,-0.008982,-0.500001,-5.70E-05,-0.001361,-0.00115,-0.0001005,-0.000141,-0.5,-0.0008895,-8.35E-05,-0.0018995,-0.000237,-6.35E-05,-0.007156,-0.0001275,-0.500001,-0.0005975,-0.0001595,-0.003282,-0.0001325,-0.0003755,-0.0003805,-0.0009475,-0.0006065,-0.000121,-4.25E-05,-0.500002,-300.5,3
41,-0.486087,-0.000193,-0.000168,-0.000729,-0.0006915,-0.5,-0.5000005,-0.500001,-0.0016615,-0.5000005,-0.000886,-4.05E-05,-0.00596,-0.0001025,-7.90E-05,-0.0029655,-0.5000055,-0.484352,-1.25E-05,-0.000296,-0.002532,-0.0002175,-9.10E-05,-0.0008015,-2.90E-05,-6.90E-05,-0.0012055,-0.5000015,-8.75E-05,-0.0001595,-0.5000015,-0.5000005,-0.002206,-0.5000025,-0.500002,-0.000278,-0.5000005,-0.0001245,-0.500001,-0.5000015,-0.0001415,-0.0015165,-0.0002675,-0.500001,-0.0089445,-0.001359,-0.0014555,-0.500006,-0.000464,-0.000477,-0.0002705,-4.35E-05,-0.500003,-0.0001685,-0.000287,-0.4995645,-0.0045875,-0.499806,-0.000225,-0.001656,-0.0021945,-2.80E-05,-0.000124,-0.5,-0.0008895,-0.0002335,-0.0013005,-0.000136,-0.000108,-0.004442,-0.0001275,-0.000336,-0.0001215,-0.0004615,-0.011085,-3.15E-05,-0.4988365,-0.000338,-0.0019735,-0.0020125,-7.55E-05,-0.5000015,-1.50E-05,-10421.5,2
42,-0.0012585,-0.0001565,-0.5000145,-0.000243,-0.0002575,-0.500001,-0.5000005,-0.500001,-0.479652,-0.5000005,-0.000767,-0.5000075,-0.005956,-0.0001565,-0.5000045,-0.0003465,-0.5000055,-0.001217,-0.500001,-0.000732,-0.00148,-0.0001735,-5.10E-05,-0.491733,-0.0001955,-0.5000055,-0.0008395,-0.5000015,-8.75E-05,-0.0009345,-0.5000015,-0.5000005,-0.486998,-0.5000025,-0.500002,-0.000202,-0.5000005,-2.95E-05,-0.500001,-0.0002415,-0.0009715,-0.000418,-0.0002675,-0.500001,-0.003992,-0.0007475,-0.002317,-0.500006,-0.000139,-0.00092,-0.4968825,-0.000119,-0.500003,-0.500002,-0.5000025,-3.60E-05,-0.4254175,-0.500001,-0.000204,-0.0013225,-0.4875415,-0.0003995,-0.000106,-0.5,-0.0008895,-0.0002335,-0.001181,-0.00034,-0.000667,-0.004442,-0.000149,-0.500001,-0.498777,-0.495816,-0.0022785,-0.0001325,-0.5000205,-0.0004045,-0.0008265,-0.0004915,-0.0009835,-0.5000015,-0.500002,-300.5,3
43,-0.000779,-0.000141,-0.001108,-0.000243,-0.000226,-0.5,-0.5,-0.500001,-0.002564,-0.5000005,-0.000886,-0.5000075,-0.0018985,-0.000142,-7.65E-05,-0.001517,-0.5000055,-0.0006325,-0.4993395,-0.000173,-0.00148,-0.000181,-6.15E-05,-0.0008015,-4.20E-05,-0.5000055,-0.0010125,-3.00E-05,-0.000153,-0.000152,-0.5000015,-0.5000005,-0.000959,-0.5000025,-0.500002,-0.0002355,-0.5000005,-4.40E-05,-0.500001,-0.5000015,-0.000436,-0.0004155,-0.0003615,-0.500001,-0.0045355,-0.001978,-0.004016,-0.500006,-0.000464,-0.00092,-0.0003145,-0.500002,-0.500003,-4.65E-05,-0.5000025,-4.40E-05,-0.0045875,-1.75E-05,-0.0011915,-0.001335,-0.000982,-2.80E-05,-0.000248,-0.5,-0.0005375,-0.0006435,-0.0013005,-0.000237,-6.35E-05,-0.428084,-0.500013,-1.95E-05,-7.40E-05,-0.0003025,-0.011085,-1.80E-05,-9.90E-05,-0.000338,-0.0010435,-0.000399,-0.000121,-0.000194,-0.500002,-917.5,3
44,-0.000463,-9.50E-05,-0.000262,-0.000243,-0.000226,-2.50E-06,-0.5000005,-0.500001,-0.479652,-0.5000005,-0.000767,-4.00E-05,-0.0029765,-0.0001025,-0.49897,-0.0001525,-0.5000055,-0.0008915,-2.15E-05,-0.000356,-0.00148,-0.0001735,-4.30E-05,-0.0008645,-2.90E-05,-0.5000055,-0.0008395,-0.5000015,-8.75E-05,-0.000377,-1.55E-05,-3.50E-06,-0.002206,-1.70E-05,-1.75E-05,-0.0002355,-0.5000005,-3.15E-05,-0.500001,-1.65E-05,-9.35E-05,-0.000418,-0.0001635,-0.500001,-0.0040535,-0.000751,-0.002446,-0.500006,-0.000139,-0.000477,-0.0002235,-4.35E-05,-0.500003,-8.00E-05,-5.05E-05,-4.30E-05,-0.004543,-6.50E-06,-0.500003,-0.0013225,-0.4875415,-5.10E-05,-0.000141,-0.5,-0.0009735,-5.30E-05,-0.0018995,-0.0001655,-7.00E-05,-0.428084,-0.00016,-1.10E-05,-4.60E-05,-0.0001595,-0.0022785,-7.60E-05,-0.000125,-0.0003805,-0.0008265,-0.0003445,-7.55E-05,-0.5000015,-0.500002,-10421.5,1
45,-0.0020675,-0.5000085,-0.5000145,-0.000648,-0.0003345,-0.500001,-0.5000005,-0.500001,-0.001282,-0.5000005,-0.004486,-0.5000075,-0.0029765,-9.95E-05,-0.5000045,-0.0001525,-0.5000055,-0.002433,-0.500001,-0.497804,-0.00365,-0.5000145,-0.500001,-0.491733,-0.5000015,-0.5000055,-0.002871,-0.5000015,-0.000153,-0.497562,-0.5000015,-0.5000005,-0.0010495,-0.5000025,-0.500002,-0.0002355,-0.5000005,-0.500002,-0.500001,-0.5000015,-9.15E-05,-0.000429,-0.0003615,-0.500001,-0.003992,-0.001351,-0.002317,-0.500006,-0.500015,-0.5001585,-0.0003145,-0.500002,-0.500003,-0.500002,-0.5000025,-0.500002,-0.0071715,-0.500001,-0.500003,-0.464116,-0.0006415,-0.500004,-0.5000165,-0.5,-0.5013515,-0.50001,-0.0051115,-0.5000295,-0.5000165,-0.0057815,-0.500013,-0.500001,-0.50001,-0.0003025,-0.0012495,-0.5000015,-0.0002075,-0.001459,-0.00202,-0.0006735,-0.0001045,-0.5000015,-0.500002,-258,2
46,-0.000463,-0.000193,-0.0002015,-0.000326,-0.0002575,-1.00E-06,-0.5,-0.500001,-0.0016615,-0.5000005,-0.000491,-7.50E-05,-0.00353,-0.000145,-0.000108,-0.00037,-0.5000055,-0.0008915,-0.500001,-0.0001265,-0.00148,-0.0001605,-6.15E-05,-0.0008015,-4.50E-05,-5.05E-05,-0.0010215,-0.5000015,-0.000121,-0.0001685,-1.55E-05,-0.5000005,-0.0010495,-2.60E-05,-2.55E-05,-0.000202,-0.5000005,-3.40E-05,-0.500001,-0.5000015,-0.000436,-0.0004145,-0.000281,-0.500001,-0.0042265,-0.0007475,-0.4759435,-0.500006,-0.000113,-0.000259,-0.0003145,-4.40E-05,-0.500003,-6.85E-05,-4.70E-05,-4.30E-05,-0.0033635,-6.50E-06,-0.000225,-0.001335,-0.0011035,-0.0001005,-0.00019,-0.5,-0.0005375,-7.80E-05,-0.0033725,-0.0001405,-0.000108,-0.428084,-0.0001275,-0.500001,-0.0001215,-0.5003635,-0.003282,-3.15E-05,-9.90E-05,-0.0003805,-0.0010435,-0.0004915,-7.85E-05,-9.50E-06,-1.00E-05,-10421.5,3
47,-0.003713,-0.5000085,-0.4978815,-0.0013635,-0.000242,-0.500001,-0.5000005,-0.500001,-0.502377,-0.5000005,-0.001415,-0.5000075,-0.0029765,-0.500009,-0.5000045,-0.000935,-0.5000055,-0.0045895,-0.500001,-0.500012,-0.002492,-0.5000145,-0.4992395,-0.500213,-0.5000015,-0.5000055,-0.001528,-0.5000015,-0.500015,-0.500012,-0.5000015,-0.5000005,-0.5025125,-0.5000025,-0.500002,-0.000278,-0.5000005,-0.500002,-0.49766,-0.5000015,-0.4979685,-0.0015165,-0.4975795,-0.500001,-0.014188,-0.004287,-0.0016645,-0.500006,-0.496913,-0.000543,-0.5000325,-0.500002,-0.500003,-0.4988535,-0.5000025,-0.500002,-0.016613,-0.500001,-0.500003,-0.0040895,-0.5024635,-0.500004,-0.498495,-0.5,-0.4894765,-0.498555,-0.0051115,-0.5000295,-0.4985245,-0.0068655,-0.500013,-0.500001,-0.50001,-0.0004615,-0.011085,-0.499603,-0.5000205,-0.500078,-0.0019735,-0.0004915,-0.500009,-0.5000015,-0.500002,-28.25,3
